tick,time_s,blue-0_team,blue-0_profile,blue-1_team,blue-1_profile,blue-2_team,blue-2_profile,orange-0_team,orange-0_profile,orange-1_team,orange-1_profile,orange-2_team,orange-2_profile
17976,149.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
17984,149.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
17992,149.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18000,150.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18008,150.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18016,150.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18024,150.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18032,150.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18040,150.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18048,150.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18056,150.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18064,150.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18072,150.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18080,150.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18088,150.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18096,150.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18104,150.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18112,150.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18120,151.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18128,151.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18136,151.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18144,151.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18152,151.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18160,151.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18168,151.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18176,151.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18184,151.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18192,151.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18200,151.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18208,151.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18216,151.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18224,151.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18232,151.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18240,152.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18248,152.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18256,152.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18264,152.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18272,152.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18280,152.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18288,152.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18296,152.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18304,152.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18312,152.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18320,152.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18328,152.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18336,152.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18344,152.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18352,152.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18360,153.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18368,153.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18376,153.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18384,153.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18392,153.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18400,153.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18408,153.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18416,153.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18424,153.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18432,153.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18440,153.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18448,153.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18456,153.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18464,153.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18472,153.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18480,154.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18488,154.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18496,154.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18504,154.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18512,154.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18520,154.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18528,154.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18536,154.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18544,154.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18552,154.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18560,154.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18568,154.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18576,154.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18584,154.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18592,154.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18600,155.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18608,155.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18616,155.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18624,155.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18632,155.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18640,155.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18648,155.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18656,155.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18664,155.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18672,155.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18680,155.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18688,155.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18696,155.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18704,155.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18712,155.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18720,156.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18728,156.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18736,156.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18744,156.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18752,156.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18760,156.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18768,156.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18776,156.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18784,156.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18792,156.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18800,156.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18808,156.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18816,156.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18824,156.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18832,156.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18840,157.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18848,157.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18856,157.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18864,157.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18872,157.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18880,157.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18888,157.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18896,157.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18904,157.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18912,157.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18920,157.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18928,157.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18936,157.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18944,157.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18952,157.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18960,158.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18968,158.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18976,158.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18984,158.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
18992,158.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19000,158.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19008,158.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19016,158.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19024,158.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19032,158.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19040,158.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19048,158.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19056,158.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19064,158.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19072,158.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19080,159.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19088,159.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19096,159.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19104,159.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19112,159.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19120,159.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19128,159.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19136,159.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19144,159.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19152,159.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19160,159.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19168,159.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19176,159.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19184,159.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19192,159.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19200,160.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19208,160.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19216,160.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19224,160.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19232,160.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19240,160.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19248,160.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19256,160.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19264,160.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19272,160.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19280,160.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19288,160.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19296,160.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19304,160.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19312,160.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19320,161.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19328,161.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19336,161.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19344,161.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19352,161.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19360,161.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19368,161.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19376,161.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19384,161.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19392,161.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19400,161.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19408,161.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19416,161.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19424,161.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19432,161.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19440,162.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19448,162.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19456,162.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19464,162.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19472,162.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19480,162.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19488,162.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19496,162.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19504,162.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19512,162.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19520,162.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19528,162.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19536,162.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19544,162.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19552,162.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19560,163.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19568,163.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19576,163.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19584,163.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19592,163.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19600,163.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19608,163.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19616,163.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19624,163.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19632,163.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19640,163.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19648,163.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19656,163.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19664,163.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19672,163.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19680,164.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19688,164.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19696,164.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19704,164.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19712,164.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19720,164.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19728,164.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19736,164.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19744,164.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19752,164.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19760,164.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19768,164.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19776,164.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19784,164.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19792,164.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19800,165.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19808,165.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19816,165.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19824,165.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19832,165.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19840,165.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19848,165.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19856,165.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19864,165.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19872,165.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19880,165.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19888,165.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19896,165.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19904,165.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19912,165.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19920,166.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19928,166.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19936,166.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19944,166.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19952,166.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19960,166.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19968,166.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19976,166.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19984,166.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
19992,166.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20000,166.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20008,166.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20016,166.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20024,166.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20032,166.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20040,167.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20048,167.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20056,167.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20064,167.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20072,167.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20080,167.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20088,167.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20096,167.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20104,167.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20112,167.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20120,167.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20128,167.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20136,167.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20144,167.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20152,167.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20160,168.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20168,168.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20176,168.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20184,168.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20192,168.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20200,168.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20208,168.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20216,168.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20224,168.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20232,168.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20240,168.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20248,168.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20256,168.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20264,168.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20272,168.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20280,169.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20288,169.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20296,169.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20304,169.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20312,169.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20320,169.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20328,169.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20336,169.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20344,169.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20352,169.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20360,169.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20368,169.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20376,169.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20384,169.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20392,169.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20400,170.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20408,170.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20416,170.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20424,170.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20432,170.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20440,170.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20448,170.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20456,170.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20464,170.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20472,170.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20480,170.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20488,170.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20496,170.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20504,170.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20512,170.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20520,171.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20528,171.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20536,171.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20544,171.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20552,171.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20560,171.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20568,171.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20576,171.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20584,171.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20592,171.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20600,171.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20608,171.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20616,171.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20624,171.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20632,171.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20640,172.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20648,172.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20656,172.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20664,172.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20672,172.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20680,172.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20688,172.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20696,172.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20704,172.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20712,172.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20720,172.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20728,172.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20736,172.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20744,172.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20752,172.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20760,173.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
20768,173.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
