tick,time_s,ball_x,ball_y,ball_z,ball_vx,ball_vy,ball_vz,score_blue,score_orange,last_touch_aid,last_touch_team,last_touch_tick,blue-0_team,blue-0_x,blue-0_y,blue-0_z,blue-0_vx,blue-0_vy,blue-0_vz,blue-0_boost,blue-0_profile,blue-1_team,blue-1_x,blue-1_y,blue-1_z,blue-1_vx,blue-1_vy,blue-1_vz,blue-1_boost,blue-1_profile,orange-0_team,orange-0_x,orange-0_y,orange-0_z,orange-0_vx,orange-0_vy,orange-0_vz,orange-0_boost,orange-0_profile,orange-1_team,orange-1_x,orange-1_y,orange-1_z,orange-1_vx,orange-1_vy,orange-1_vz,orange-1_boost,orange-1_profile,touch_streak_blue,touch_streak_orange,last_touch_bonus
13216,110.13333333333334,2933.3037109375,-426.9946594238281,92.4366455078125,5.2900614738464355,138.02931213378906,0.0,0,0,blue-0,0,8464,0,4003.789794921875,1135.8228759765625,165.30209350585938,139.49813842773438,361.9703674316406,93.13298797607422,0.0,P_base,0,-3846.952880859375,3563.163330078125,303.69482421875,218.5485076904297,454.36602783203125,-183.19293212890625,0.0,P_base,1,-1637.224365234375,3710.514892578125,93.94679260253906,-329.0865783691406,-28.214704513549805,-14.981086730957031,0.0,P_base,1,-1417.8377685546875,4051.5185546875,86.17860412597656,-854.7464599609375,-1144.4046630859375,-15.676485061645508,0.0,P_base,1,0,0.1
13224,110.2,2933.65625,-417.8002014160156,92.4366455078125,5.282394886016846,137.8292694091797,0.0,0,0,blue-0,0,8464,0,4013.177001953125,1159.9508056640625,169.88258361816406,140.81092834472656,361.9187927246094,49.74901580810547,0.0,P_base,0,-3832.3837890625,3593.455078125,289.8569641113281,218.5485076904297,454.36602783203125,-226.52621459960938,0.0,P_base,1,-1659.1356201171875,3708.478271484375,92.90440368652344,-328.3385314941406,-32.369911193847656,-20.223491668701172,0.0,P_base,1,-1474.955322265625,3975.128662109375,85.08660888671875,-858.3345336914062,-1146.952880859375,-21.191097259521484,0.0,P_base,1,0,0.1
13232,110.26666666666667,2934.00830078125,-408.6190185546875,92.4366455078125,5.274738788604736,137.62950134277344,0.0,0,0,blue-0,0,8464,0,4023.01513671875,1183.985107421875,171.52674865722656,164.74473571777344,357.38037109375,1.5775293111801147,0.0,P_base,0,-3817.7861328125,3623.72216796875,273.2544860839844,219.37667846679688,453.6136169433594,-266.1355285644531,0.0,P_base,1,-1680.996337890625,3706.1650390625,89.98368072509766,-327.5736389160156,-36.51462936401367,-62.14664077758789,0.0,P_base,1,-1532.1029052734375,3898.717041015625,82.06144714355469,-855.64306640625,-1145.0380859375,-64.07810974121094,0.0,P_base,1,0,0.1
13240,110.33333333333333,2934.359375,-399.45123291015625,92.4366455078125,5.267093658447266,137.43003845214844,0.0,0,0,blue-0,0,8464,0,4035.94287109375,1207.41943359375,169.5137939453125,214.1392059326172,347.9435729980469,-53.56616973876953,0.0,P_base,0,-3803.1279296875,3653.923828125,254.04574584960938,220.2252197265625,452.5464172363281,-305.2393798828125,0.0,P_base,1,-1702.803955078125,3703.57666015625,84.27239227294922,-326.74237060546875,-40.59995651245117,-103.94078826904297,0.0,P_base,1,-1589.2203369140625,3822.3271484375,76.15472412109375,-858.3263549804688,-1146.9837646484375,-107.76494598388672,0.0,P_base,1,0,0.1
13248,110.4,2934.710205078125,-390.29669189453125,92.4366455078125,5.25946044921875,137.23085021972656,0.0,0,0,blue-0,0,8464,0,4048.375,1229.3916015625,167.18338012695312,112.63246154785156,307.0701599121094,20.323684692382812,0.0,P_base,0,-3788.43994140625,3684.084228515625,232.10675048828125,220.3134307861328,452.4036865234375,-348.04302978515625,0.0,P_base,1,-1772.0845947265625,3643.135009765625,80.95330810546875,-1413.4647216796875,-1380.392822265625,-14.617925643920898,0.0,P_base,1,-1633.73046875,3757.02392578125,68.99271392822266,-606.6985473632812,-925.4572143554688,-118.2626953125,0.0,P_base,1,0,0.1
13256,110.46666666666667,2935.060791015625,-381.1554260253906,92.4366455078125,5.251837730407715,137.03195190429688,0.0,0,0,blue-0,0,8464,0,4055.502685546875,1247.1253662109375,170.50743103027344,118.06875610351562,221.42176818847656,67.80973052978516,0.0,P_base,0,-3773.7529296875,3714.208251953125,207.40330505371094,220.2198944091797,451.302490234375,-387.6512756347656,0.0,P_base,1,-1866.2532958984375,3550.968994140625,78.41830444335938,-1411.725341796875,-1384.089599609375,-56.21138381958008,0.0,P_base,1,-1674.324951171875,3695.26025390625,59.519554138183594,-610.6372680664062,-927.1263427734375,-160.4593505859375,0.0,P_base,1,0,0.1
13264,110.53333333333333,2935.410400390625,-372.0274353027344,92.4366455078125,5.244225978851318,136.83335876464844,0.0,0,0,blue-0,0,8464,0,4046.073974609375,1257.9403076171875,182.12405395507812,-184.03927612304688,145.78770446777344,191.7689971923828,0.0,P_base,0,-3759.0771484375,3744.283203125,179.96994018554688,220.15927124023438,451.13372802734375,-430.4588317871094,0.0,P_base,1,-1960.3511962890625,3458.66845703125,73.06122589111328,-1411.4732666015625,-1384.5279541015625,-99.314453125,0.0,P_base,1,-1714.25,3634.684814453125,52.499534606933594,-592.1756591796875,-897.6195068359375,-76.44464111328125,0.0,P_base,1,0,0.1
13272,110.6,2935.759765625,-362.91265869140625,92.4366455078125,5.2366251945495605,136.63502502441406,0.0,0,0,blue-0,0,8464,0,4030.647216796875,1268.361328125,194.95895385742188,-266.6495666503906,167.7564697265625,194.35223388671875,0.0,P_base,0,-3744.4423828125,3774.31298828125,149.7611846923828,218.81336975097656,449.7431335449219,-470.42327880859375,0.0,P_base,1,-2054.520263671875,3366.45654296875,64.75415802001953,-1413.6251220703125,-1381.863037109375,-144.48768615722656,0.0,P_base,1,-1754.1697998046875,3575.072509765625,45.03073501586914,-604.350341796875,-890.7323608398438,-142.4954071044922,0.0,P_base,1,0,0.1
13280,110.66666666666667,2936.10888671875,-353.81109619140625,92.4366455078125,5.229035377502441,136.43701171875,0.0,0,0,blue-0,0,8464,0,4012.255126953125,1279.7574462890625,206.80966186523438,-275.7284851074219,169.7467498779297,160.32716369628906,0.0,P_base,0,-3729.8701171875,3804.28125,116.80514526367188,218.575927734375,449.5362243652344,-513.2990112304688,0.0,P_base,1,-2147.87890625,3275.224365234375,57.6561393737793,-1386.8203125,-1355.468017578125,-62.77125930786133,0.0,P_base,1,-1795.139892578125,3516.51904296875,33.010162353515625,-627.8870849609375,-855.7442626953125,-200.5593719482422,0.0,P_base,1,0,0.1
13288,110.73333333333333,2936.456787109375,-344.7226867675781,92.4366455078125,5.221457004547119,136.2392578125,0.0,0,0,blue-0,0,8464,0,3993.874267578125,1291.0528564453125,215.90333557128906,-275.6991271972656,169.42611694335938,117.44656372070312,0.0,P_base,0,-3715.3876953125,3834.208251953125,81.043701171875,215.79302978515625,448.35205078125,-554.2018432617188,0.0,P_base,1,-2240.259765625,3184.7646484375,51.894004821777344,-1384.6348876953125,-1358.37548828125,-104.74043273925781,0.0,P_base,1,-1838.5308837890625,3462.26513671875,21.842525482177734,-670.1272583007812,-778.9937744140625,-134.3955535888672,0.0,P_base,1,0,0.1
13296,110.8,2936.8046875,-335.6474914550781,92.4366455078125,5.2138895988464355,136.04180908203125,0.0,0,0,blue-0,0,8464,0,3975.50048828125,1302.297119140625,222.2272186279297,-275.4871826171875,167.96975708007812,77.70970916748047,0.0,P_base,0,-3701.387451171875,3863.770751953125,44.35658264160156,172.71151733398438,409.76934814453125,-373.4900207519531,0.0,P_base,1,-2332.248779296875,3094.32763671875,43.640533447265625,-1357.4974365234375,-1348.91552734375,-136.87594604492188,0.0,P_base,1,-1884.9942626953125,3411.775634765625,17.167797088623047,-711.9837036132812,-751.5996704101562,-27.711650848388672,0.0,P_base,1,0,0.1
13304,110.86666666666666,2937.152587890625,-326.58544921875,92.4366455078125,5.206332683563232,135.84463500976562,0.0,0,0,blue-0,0,8464,0,3969.064453125,1341.3514404296875,225.9417266845703,-70.70501708984375,645.2100830078125,38.63456726074219,0.0,P_base,0,-3692.443115234375,3889.619873046875,28.501371383666992,104.73067474365234,379.4187927246094,-179.38442993164062,0.0,P_base,1,-2416.673095703125,3006.05078125,32.72003936767578,-1179.7369384765625,-1300.8192138671875,-165.8681182861328,0.0,P_base,1,-1932.9522705078125,3363.10888671875,16.562150955200195,-721.0357055664062,-703.16845703125,1.5463567972183228,0.0,P_base,1,0,0.1
13312,110.93333333333334,2937.498779296875,-317.5364990234375,92.4366455078125,5.198787212371826,135.64773559570312,0.0,0,0,blue-0,0,8464,0,3964.3583984375,1384.361328125,226.928466796875,-70.59495544433594,645.152587890625,-4.157268047332764,0.0,P_base,0,-3688.328857421875,3912.302490234375,18.462356567382812,25.044403076171875,309.6167907714844,-104.89063262939453,0.0,P_base,1,-2483.744384765625,2921.89697265625,23.2331485748291,-870.5271606445312,-1234.526123046875,-129.59637451171875,0.0,P_base,1,-1981.45068359375,3318.06689453125,16.83463478088379,-732.682373046875,-663.0282592773438,3.516237497329712,0.0,P_base,1,0,0.1
13320,111.0,2937.84521484375,-308.50067138671875,92.4366455078125,5.191252708435059,135.45115661621094,0.0,0,0,blue-0,0,8464,0,3959.598876953125,1427.337890625,225.8973388671875,-72.29608917236328,644.0533447265625,-16.67366600036621,0.0,P_base,0,-3688.31787109375,3929.102783203125,16.373868942260742,-2.5777838230133057,193.47691345214844,12.95613956451416,0.0,P_base,1,-2524.88623046875,2843.13037109375,16.802690505981445,-380.39031982421875,-1129.0001220703125,-52.60816192626953,0.0,P_base,1,-2030.683349609375,3273.84375,16.975685119628906,-742.5006103515625,-670.5418090820312,1.2339956760406494,0.0,P_base,1,0,0.1
13328,111.06666666666666,2938.19140625,-299.47796630859375,92.4366455078125,5.1837286949157715,135.2548065185547,0.0,0,0,blue-0,0,8464,0,3954.839599609375,1470.3131103515625,224.8833465576172,-70.08641052246094,645.4392700195312,-14.638701438903809,0.0,P_base,0,-3687.71826171875,3937.331298828125,16.97986602783203,18.498104095458984,81.9538803100586,4.9672088623046875,0.0,P_base,1,-2532.7705078125,2771.922607421875,16.67383575439453,58.15192413330078,-1029.2078857421875,4.777882099151611,0.0,P_base,1,-2081.15966796875,3229.4873046875,17.018362045288086,-774.19580078125,-653.4407348632812,0.3298535943031311,0.0,P_base,1,0,0.1
13336,111.13333333333334,2938.536376953125,-290.46832275390625,92.4366455078125,5.176216125488281,135.05877685546875,0.0,0,0,blue-0,0,8464,0,3950.300537109375,1513.409423828125,223.8983612060547,-66.41917419433594,647.1671752929688,-14.931678771972656,0.0,P_base,0,-3688.726806640625,3940.646484375,17.215641021728516,-53.52406311035156,28.520111083984375,2.868472099304199,0.0,P_base,1,-2519.409912109375,2707.25048828125,16.911109924316406,286.6080322265625,-915.9598388671875,2.4066693782806396,0.0,P_base,1,-2133.89599609375,3185.993408203125,34.835716247558594,-796.7763061523438,-655.723876953125,319.75048828125,0.0,P_base,1,0,0.1
13344,111.2,2938.881103515625,-281.47174072265625,92.4366455078125,5.168713569641113,134.863037109375,0.0,0,0,blue-0,0,8464,0,3945.906005859375,1556.56591796875,222.8780517578125,-65.91210174560547,647.3447265625,-15.451910018920898,0.0,P_base,0,-3695.512451171875,3941.47412109375,17.397703170776367,-139.97767639160156,4.116426944732666,2.9306538105010986,0.0,P_base,1,-2497.9453125,2648.4521484375,16.999786376953125,325.3892517089844,-873.3709106445312,0.7120311260223389,0.0,P_base,1,-2187.15673828125,3142.174072265625,55.3344841003418,-800.4502563476562,-658.4810180664062,288.47454833984375,0.0,P_base,1,0,0.1
13352,111.26666666666667,2939.225830078125,-272.48822021484375,92.4366455078125,5.161222457885742,134.6675567626953,0.0,0,0,blue-0,0,8464,0,3941.6416015625,1599.719482421875,221.8454132080078,-62.044185638427734,647.1153564453125,-15.543840408325195,0.0,P_base,0,-3707.78759765625,3941.977783203125,17.663591384887695,-217.0581512451172,16.55544090270996,5.498248100280762,0.0,P_base,1,-2474.861083984375,2590.139892578125,17.023681640625,368.87451171875,-881.3697509765625,0.19064098596572876,0.0,P_base,1,-2193.8603515625,3096.75927734375,72.93991088867188,-0.5024909973144531,-684.4324340820312,245.12315368652344,0.0,P_base,1,0,0.1
13360,111.33333333333333,2939.569091796875,-263.5176696777344,92.4366455078125,5.153741836547852,134.47238159179688,0.0,0,0,blue-0,0,8464,0,3937.66259765625,1642.8096923828125,220.80650329589844,-57.91307830810547,645.564208984375,-15.587556838989258,0.0,P_base,0,-3725.166015625,3944.05126953125,18.37731170654297,-294.88336181640625,44.52984619140625,12.62214469909668,0.0,P_base,1,-2448.007080078125,2531.33154296875,17.029895782470703,433.1459655761719,-877.79833984375,0.039459019899368286,0.0,P_base,1,-2193.893798828125,3051.130859375,87.65646362304688,-0.5024909973144531,-684.4324340820312,201.78990173339844,0.0,P_base,1,0,0.1
13368,111.4,2939.912353515625,-254.5601806640625,92.4366455078125,5.146272659301758,134.27749633789062,0.0,0,0,blue-0,0,8464,0,3933.83251953125,1685.8287353515625,219.7723846435547,-57.43781280517578,645.2781982421875,-15.481239318847656,0.0,P_base,0,-3747.67578125,3946.7880859375,19.991533279418945,-369.8631896972656,31.001550674438477,39.08533477783203,0.0,P_base,1,-2417.803466796875,2472.472412109375,17.03093719482422,462.594970703125,-890.337158203125,-0.0008694827556610107,0.0,P_base,1,-2193.850341796875,3005.580322265625,93.02713775634766,1.6868219375610352,-682.0462036132812,-0.7859006524085999,0.0,P_base,1,0,0.1
13376,111.46666666666667,2940.255859375,-245.6156768798828,92.4366455078125,5.1388139724731445,134.0828857421875,0.0,0,0,blue-0,0,8464,0,3930.002685546875,1728.847900390625,218.69541931152344,-57.43781280517578,645.2781982421875,-20.89310646057129,0.0,P_base,0,-3774.669921875,3947.3359375,23.198104858398438,-430.4642333984375,-15.680328369140625,52.060604095458984,0.0,P_base,1,-2386.140869140625,2412.52392578125,34.83224105834961,480.0692138671875,-903.51025390625,319.51593017578125,0.0,P_base,1,-2193.7626953125,2960.04638671875,92.2531509399414,0.8606977462768555,-684.37939453125,-14.016824722290039,0.0,P_base,1,0,0.1
13384,111.53333333333333,2940.59765625,-236.6841278076172,92.4366455078125,5.13136625289917,133.88853454589844,0.0,0,0,blue-0,0,8464,0,3926.172607421875,1771.866943359375,215.67755126953125,-57.43781280517578,645.2781982421875,-64.2264404296875,0.0,P_base,0,-3802.928466796875,3944.630859375,27.745685577392578,-397.7846374511719,-58.40006637573242,87.6315689086914,0.0,P_base,1,-2354.043212890625,2352.142578125,55.3163948059082,482.6020202636719,-907.298095703125,288.26763916015625,0.0,P_base,1,-2193.709228515625,2914.3935546875,91.25180053710938,0.7957333922386169,-684.7890014648438,-15.411565780639648,0.0,P_base,1,0,0.1
13392,111.6,2940.939453125,-227.76548767089844,92.4366455078125,5.123929500579834,133.6945037841797,0.0,0,0,blue-0,0,8464,0,3922.38037109375,1814.782470703125,209.8399658203125,-56.37679672241211,642.2133178710938,-105.42095947265625,0.0,P_base,0,-3825.39794921875,3938.570068359375,51.025779724121094,-334.2572326660156,-97.25935363769531,399.27166748046875,0.0,P_base,1,-2321.84716796875,2291.626220703125,72.90803527832031,482.94024658203125,-907.738525390625,244.91622924804688,0.0,P_base,1,-2193.623046875,2868.631103515625,90.25169372558594,1.882046103477478,-688.118896484375,-14.902785301208496,0.0,P_base,1,0,0.1
13400,111.66666666666667,2941.28125,-218.8597869873047,92.4366455078125,5.11650276184082,133.500732421875,0.0,0,0,blue-0,0,8464,0,3918.65576171875,1857.47412109375,201.29478454589844,-55.53769302368164,638.9962768554688,-145.81130981445312,0.0,P_base,0,-3847.56884765625,3931.979736328125,76.83714294433594,-334.3187561035156,-99.25586700439453,368.9403991699219,0.0,P_base,1,-2289.557373046875,2231.021484375,87.60005187988281,485.797607421875,-910.3517456054688,201.24476623535156,0.0,P_base,1,-2193.484375,2822.7236328125,89.23226928710938,2.084872245788574,-688.610107421875,-15.449982643127441,0.0,P_base,1,0,0.1
13408,111.73333333333333,2941.62158203125,-209.9669952392578,92.4366455078125,5.109086513519287,133.30723571777344,0.0,0,0,blue-0,0,8464,0,3914.971923828125,1899.9627685546875,190.07167053222656,-55.09469985961914,636.0697021484375,-185.8330535888672,0.0,P_base,0,-3869.999267578125,3925.31591796875,99.87995147705078,-338.0678405761719,-100.59430694580078,327.57177734375,0.0,P_base,1,-2257.03857421875,2170.231201171875,99.37181854248047,489.34979248046875,-912.9615478515625,157.36135864257812,0.0,P_base,1,-2193.296630859375,2776.697265625,88.20733642578125,3.5074920654296875,-692.2095947265625,-15.416237831115723,0.0,P_base,1,0,0.1
13416,111.8,2941.9619140625,-201.08709716796875,92.4366455078125,5.101681709289551,133.11399841308594,0.0,0,0,blue-0,0,8464,0,3911.299072265625,1942.423828125,175.98446655273438,-55.06592559814453,638.1046142578125,-231.80596923828125,0.0,P_base,0,-3892.567138671875,3918.595947265625,120.11100006103516,-338.5076599121094,-100.8010025024414,284.50775146484375,0.0,P_base,1,-2224.27490234375,2109.281494140625,108.21011352539062,493.1196594238281,-915.1806640625,113.25772094726562,0.0,P_base,1,-2193.016845703125,2730.390380859375,87.16876220703125,4.662083148956299,-696.4739379882812,-15.660738945007324,0.0,P_base,1,0,0.1
13424,111.86666666666666,2942.30224609375,-192.22006225585938,92.4366455078125,5.094287395477295,132.92108154296875,0.0,0,0,blue-0,0,8464,0,3907.630859375,1984.9866943359375,158.87635803222656,-55.039554595947266,638.441650390625,-275.5801086425781,0.0,P_base,0,-3935.67578125,3939.042724609375,137.52268981933594,-691.6863403320312,363.97882080078125,243.26625061035156,0.0,P_base,1,-2191.367919921875,2048.25244140625,114.12787628173828,493.6043701171875,-915.4260864257812,69.80815887451172,0.0,P_base,1,-2192.697998046875,2683.9228515625,86.08735656738281,4.782570838928223,-697.0112915039062,-20.907442092895508,0.0,P_base,1,0,0.1
13432,111.93333333333334,2942.64111328125,-183.36587524414062,92.4366455078125,5.086904525756836,132.7284393310547,0.0,0,0,blue-0,0,8464,0,3903.9423828125,2027.46923828125,138.97926330566406,-55.64160919189453,636.02783203125,-315.92474365234375,0.0,P_base,0,-3945.178955078125,3950.8720703125,157.237548828125,17.688230514526367,111.66453552246094,296.0669250488281,0.0,P_base,1,-2158.460693359375,1987.223388671875,117.15674591064453,493.6043701171875,-915.4260864257812,26.474821090698242,0.0,P_base,1,-2192.353759765625,2637.32861328125,83.0541763305664,5.537023544311523,-700.8023071289062,-64.66798400878906,0.0,P_base,1,0,0.1
13440,112.0,2942.979736328125,-174.5245361328125,92.4366455078125,5.079531669616699,132.53607177734375,0.0,0,0,blue-0,0,8464,0,3900.225341796875,2069.847412109375,116.3207778930664,-55.737083435058594,635.6800537109375,-358.83538818359375,0.0,P_base,0,-3937.701416015625,3955.48583984375,166.80300903320312,183.70631408691406,24.623437881469727,37.91679382324219,0.0,P_base,1,-2150.382080078125,1958.0562744140625,117.29674530029297,67.98371887207031,-369.2267761230469,-16.858516693115234,0.0,P_base,1,-2191.97705078125,2590.57275390625,77.11389923095703,5.6435322761535645,-701.3441162109375,-108.06230163574219,0.0,P_base,1,0,0.1
13448,112.06666666666666,2943.318603515625,-165.6959991455078,92.4366455078125,5.072169780731201,132.34396362304688,0.0,0,0,blue-0,0,8464,0,3896.50830078125,2112.225830078125,90.77340698242188,-55.737083435058594,635.6800537109375,-402.16864013671875,0.0,P_base,0,-3924.15380859375,3956.50830078125,167.6909942626953,205.46612548828125,14.335433959960938,-4.495494842529297,0.0,P_base,1,-2145.85009765625,1933.4407958984375,114.54783630371094,67.98371887207031,-369.2267761230469,-60.19185256958008,0.0,P_base,1,-2191.60009765625,2543.816650390625,68.28475952148438,5.6435322761535645,-701.3441162109375,-151.39564514160156,0.0,P_base,1,0,0.1
13456,112.13333333333334,2943.65625,-156.88026428222656,92.4366455078125,5.064818859100342,132.1521453857422,0.0,0,0,blue-0,0,8464,0,3892.02685546875,2152.7763671875,68.9765396118164,-101.0885238647461,528.163818359375,-50.73379135131836,0.0,P_base,0,-3910.5263671875,3957.380615234375,166.86160278320312,203.37326049804688,11.83946418762207,-14.302450180053711,0.0,P_base,1,-2141.318359375,1908.8253173828125,111.84056854248047,67.98371887207031,-369.2267761230469,-19.665632247924805,0.0,P_base,1,-2191.22314453125,2497.060791015625,56.56670379638672,5.6435322761535645,-701.3441162109375,-194.72898864746094,0.0,P_base,1,0,0.1
13464,112.2,2943.993408203125,-148.07730102539062,92.4366455078125,5.057478427886963,131.9606170654297,0.0,0,0,blue-0,0,8464,0,3885.297119140625,2188.012451171875,63.82490539550781,-100.87752532958984,529.022705078125,-98.11125183105469,0.0,P_base,0,-3897.0576171875,3958.062744140625,165.8921661376953,200.98085021972656,8.983235359191895,-14.601032257080078,0.0,P_base,1,-2136.902587890625,1884.154541015625,110.74064636230469,64.54368591308594,-371.0029296875,-15.71371841430664,0.0,P_base,1,-2190.81982421875,2451.671142578125,46.51768112182617,6.186631202697754,-674.0020141601562,-146.90403747558594,0.0,P_base,1,0,0.1
13472,112.26666666666667,2944.33056640625,-139.287109375,92.4366455078125,5.050148010253906,131.76937866210938,0.0,0,0,blue-0,0,8464,0,3878.571044921875,2223.2861328125,55.6225471496582,-100.8885726928711,529.1063232421875,-141.9936981201172,0.0,P_base,0,-3883.6787109375,3958.636474609375,164.88050842285156,200.68182373046875,8.626161575317383,-15.433459281921387,0.0,P_base,1,-2132.630126953125,1859.400146484375,109.70474243164062,64.0870361328125,-371.31817626953125,-15.485087394714355,0.0,P_base,1,-2190.366455078125,2408.728759765625,42.11164855957031,7.741970062255859,-623.513427734375,-11.969079971313477,0.0,P_base,1,0,0.1
13480,112.33333333333333,2944.666748046875,-130.5096435546875,92.4366455078125,5.0428290367126465,131.5784149169922,0.0,0,0,blue-0,0,8464,0,3873.1328125,2255.184814453125,59.27311706542969,-81.58657836914062,478.466552734375,35.80023193359375,0.0,P_base,0,-3870.3701171875,3959.128173828125,163.8871612548828,198.58865356445312,6.126573085784912,-14.651966094970703,0.0,P_base,1,-2128.357666015625,1834.6458740234375,108.67286682128906,64.0870361328125,-371.31817626953125,-15.476473808288574,0.0,P_base,1,-2189.802001953125,2367.149658203125,39.620628356933594,11.891669273376465,-621.8360595703125,-60.72468185424805,0.0,P_base,1,0,0.1
13488,112.4,2945.00244140625,-121.7448959350586,92.4366455078125,5.035520553588867,131.38772583007812,0.0,0,0,blue-0,0,8464,0,3867.762451171875,2287.100830078125,60.14292907714844,-79.41726684570312,479.01617431640625,-4.363447189331055,0.0,P_base,0,-3857.219970703125,3959.42919921875,162.9124755859375,196.1964569091797,3.2698984146118164,-14.612218856811523,0.0,P_base,1,-2124.01123046875,1809.9903564453125,107.61985778808594,66.24748992919922,-368.3589782714844,-16.050315856933594,0.0,P_base,1,-2188.067138671875,2326.189697265625,33.377445220947266,37.7231559753418,-607.0696411132812,-112.33760070800781,0.0,P_base,1,0,0.1
13496,112.46666666666667,2945.338134765625,-112.99285888671875,92.4366455078125,5.02822208404541,131.19728088378906,0.0,0,0,blue-0,0,8464,0,3862.491943359375,2319.04052734375,58.254249572753906,-79.04973602294922,479.10003662109375,-47.2887077331543,0.0,P_base,0,-3844.230224609375,3959.540283203125,161.89578247070312,193.80426025390625,0.41322457790374756,-19.724794387817383,0.0,P_base,1,-2119.5771484375,1785.4603271484375,106.573486328125,66.52277374267578,-367.95355224609375,-15.50731372833252,0.0,P_base,1,-2184.101806640625,2285.979736328125,24.9627628326416,76.91228485107422,-603.7007446289062,-134.17115783691406,0.0,P_base,1,0,0.1
13504,112.53333333333333,2945.673095703125,-104.25350952148438,92.4366455078125,5.020934104919434,131.0071258544922,0.0,0,0,blue-0,0,8464,0,3857.2216796875,2350.980224609375,53.476654052734375,-79.04973602294922,479.10003662109375,-90.62203979492188,0.0,P_base,0,-3831.399169921875,3959.46044921875,159.04681396484375,191.4180450439453,-2.4422664642333984,-60.6280632019043,0.0,P_base,1,-2115.08056640625,1761.010009765625,105.49759674072266,68.40092468261719,-365.63665771484375,-16.480302810668945,0.0,P_base,1,-2178.05126953125,2245.791259765625,17.421388626098633,97.58160400390625,-601.6478271484375,-70.80953216552734,0.0,P_base,1,0,0.1
13512,112.6,2946.00732421875,-95.52682495117188,92.4366455078125,5.013657569885254,130.8172607421875,0.0,0,0,blue-0,0,8464,0,3852.337158203125,2382.886474609375,45.68252944946289,-62.21886444091797,475.9695129394531,-143.15243530273438,0.0,P_base,0,-3818.657958984375,3959.2744140625,153.4002685546875,191.12063598632812,-2.7989325523376465,-103.65647888183594,0.0,P_base,1,-2110.4306640625,1736.7017822265625,104.34141540527344,70.85308074951172,-364.0203857421875,-22.508378982543945,0.0,P_base,1,-2171.290283203125,2204.9609375,16.503971099853516,104.01106262207031,-626.8778076171875,6.612013816833496,0.0,P_base,1,0,0.1
13520,112.66666666666667,2946.341552734375,-86.81278991699219,92.4366455078125,5.006390571594238,130.6276397705078,0.0,0,0,blue-0,0,8464,0,3848.56787109375,2414.227783203125,35.15703582763672,-51.854698181152344,466.6831359863281,-146.08706665039062,0.0,P_base,0,-3805.985595703125,3959.004638671875,144.93655395507812,189.0514373779297,-5.2897257804870605,-144.83628845214844,0.0,P_base,1,-2105.685302734375,1712.4403076171875,101.18751525878906,71.19349670410156,-363.91143798828125,-66.26702880859375,0.0,P_base,1,-2164.647216796875,2161.912353515625,16.85206413269043,94.13611602783203,-659.8285522460938,3.570517063140869,0.0,P_base,1,0,0.1
13528,112.73333333333333,2946.675048828125,-78.11138916015625,92.4366455078125,4.9991350173950195,130.4383087158203,0.0,0,0,blue-0,0,8464,0,3845.78564453125,2445.278076171875,28.067047119140625,-45.58161926269531,461.7131652832031,-79.38017272949219,0.0,P_base,0,-3793.4033203125,3958.629150390625,133.6763916015625,188.7564239501953,-5.645356178283691,-187.86117553710938,0.0,P_base,1,-2100.848876953125,1688.1700439453125,95.05191802978516,73.9019546508789,-364.2842712402344,-112.36002349853516,0.0,P_base,1,-2158.66015625,2117.83935546875,16.984539031982422,87.35536193847656,-653.6552734375,1.0901391506195068,0.0,P_base,1,0,0.1
13536,112.8,2947.0078125,-69.42257690429688,92.4366455078125,4.991889953613281,130.24923706054688,0.0,0,0,blue-0,0,8464,0,3841.324951171875,2475.28369140625,21.983572006225586,-97.81013488769531,440.2501525878906,-93.21728515625,0.0,P_base,0,-3780.82080078125,3958.25390625,119.52729034423828,188.7564239501953,-5.645356178283691,-231.19444274902344,0.0,P_base,1,-2095.8056640625,1663.8455810546875,85.823974609375,76.99259185791016,-365.4371643066406,-158.66331481933594,0.0,P_base,1,-2153.01318359375,2073.842041015625,17.021039962768555,83.68941497802734,-673.2296752929688,0.2733387053012848,0.0,P_base,1,0,0.1
13544,112.86666666666666,2947.34033203125,-60.746360778808594,92.4366455078125,4.984654426574707,130.0604705810547,0.0,0,0,blue-0,0,8464,0,3834.474853515625,2503.21142578125,18.51186180114746,-89.3049087524414,395.7969665527344,-18.411535263061523,0.0,P_base,0,-3768.238525390625,3957.87841796875,102.48932647705078,188.7564239501953,-5.645356178283691,-274.5276794433594,0.0,P_base,1,-2090.564453125,1639.416259765625,73.51393127441406,79.82721710205078,-367.3147888183594,-204.85067749023438,0.0,P_base,1,-2147.524169921875,2027.682861328125,34.83563995361328,81.63880157470703,-701.3490600585938,319.71026611328125,0.0,P_base,1,0,0.1
